level_0,Date,Open,High,Low,Close,Adj Close,Volume,Ticker
AAPL,2023-12-04,189.97999572753906,190.0500030517578,187.4499969482422,189.42999267578125,188.71388244628906,43389500,AAPL
AAPL,2023-12-05,190.2100067138672,194.39999389648438,190.17999267578125,193.4199981689453,192.68881225585938,66628400,AAPL
AAPL,2023-12-06,194.4499969482422,194.75999450683594,192.11000061035156,192.32000732421875,191.5929718017578,41089700,AAPL
AAPL,2023-12-07,193.6300048828125,195.0,193.58999633789062,194.27000427246094,193.5355987548828,47477700,AAPL
AAPL,2023-12-08,194.1999969482422,195.99000549316406,193.6699981689453,195.7100067138672,194.97015380859375,53377300,AAPL
AAPL,2023-12-11,193.11000061035156,193.49000549316406,191.4199981689453,193.17999267578125,192.44970703125,60943700,AAPL
AAPL,2023-12-12,193.0800018310547,194.72000122070312,191.72000122070312,194.7100067138672,193.9739532470703,52696900,AAPL
AAPL,2023-12-13,195.08999633789062,198.0,194.85000610351562,197.9600067138672,197.211669921875,70404200,AAPL
AAPL,2023-12-14,198.02000427246094,199.6199951171875,196.16000366210938,198.11000061035156,197.361083984375,66831600,AAPL
AAPL,2023-12-15,197.52999877929688,198.39999389648438,197.0,197.57000732421875,196.8231201171875,128256700,AAPL
AAPL,2023-12-18,196.08999633789062,196.6300048828125,194.38999938964844,195.88999938964844,195.14947509765625,55751900,AAPL
AAPL,2023-12-19,196.16000366210938,196.9499969482422,195.88999938964844,196.94000244140625,196.1955108642578,40714100,AAPL
AAPL,2023-12-20,196.89999389648438,197.67999267578125,194.8300018310547,194.8300018310547,194.09349060058594,52242800,AAPL
AAPL,2023-12-21,196.10000610351562,197.0800018310547,193.5,194.67999267578125,193.94403076171875,46482500,AAPL
AAPL,2023-12-22,195.17999267578125,195.41000366210938,192.97000122070312,193.60000610351562,192.86813354492188,37122800,AAPL
AAPL,2023-12-26,193.61000061035156,193.88999938964844,192.8300018310547,193.0500030517578,192.32022094726562,28919300,AAPL
AAPL,2023-12-27,192.49000549316406,193.5,191.08999633789062,193.14999389648438,192.41983032226562,48087700,AAPL
AAPL,2023-12-28,194.13999938964844,194.66000366210938,193.1699981689453,193.5800018310547,192.8482208251953,34049900,AAPL
AAPL,2023-12-29,193.89999389648438,194.39999389648438,191.72999572753906,192.52999877929688,191.80218505859375,42628800,AAPL
MSFT,2023-01-03,243.0800018310547,245.75,237.39999389648438,239.5800018310547,236.1835174560547,25740000,MSFT
MSFT,2023-01-04,232.27999877929688,232.8699951171875,225.9600067138672,229.10000610351562,225.8520965576172,50623400,MSFT
MSFT,2023-01-05,227.1999969482422,227.5500030517578,221.75999450683594,222.30999755859375,219.15835571289062,39585600,MSFT
MSFT,2023-01-06,223.0,225.75999450683594,219.35000610351562,224.92999267578125,221.74119567871094,43613600,MSFT
MSFT,2023-01-09,226.4499969482422,231.24000549316406,226.41000366210938,227.1199951171875,223.90017700195312,27369800,MSFT
MSFT,2023-01-10,227.75999450683594,231.30999755859375,227.3300018310547,228.85000610351562,225.6056365966797,27033900,MSFT
MSFT,2023-01-11,231.2899932861328,235.9499969482422,231.11000061035156,235.77000427246094,232.42755126953125,28669300,MSFT
MSFT,2023-01-12,235.25999450683594,239.89999389648438,233.55999755859375,238.50999450683594,235.12869262695312,27269500,MSFT
MSFT,2023-01-13,237.0,239.3699951171875,234.9199981689453,239.22999572753906,235.83847045898438,21333300,MSFT
MSFT,2023-01-17,237.97000122070312,240.91000366210938,237.08999633789062,240.35000610351562,236.94259643554688,29831300,MSFT
MSFT,2023-01-18,241.57000732421875,242.3800048828125,235.52000427246094,235.80999755859375,232.4669647216797,30028700,MSFT
MSFT,2023-01-19,233.77999877929688,235.52000427246094,230.67999267578125,231.92999267578125,228.64195251464844,28623000,MSFT
MSFT,2023-01-20,234.86000061035156,240.74000549316406,234.50999450683594,240.22000122070312,236.814453125,35389800,MSFT
MSFT,2023-01-23,241.10000610351562,245.1699981689453,239.64999389648438,242.5800018310547,239.14097595214844,31934000,MSFT
MSFT,2023-01-24,242.5,243.9499969482422,240.44000244140625,242.0399932861328,238.60862731933594,40234400,MSFT
MSFT,2023-01-25,234.47999572753906,243.3000030517578,230.89999389648438,240.61000061035156,237.1989288330078,66526600,MSFT
MSFT,2023-01-26,243.64999389648438,248.30999755859375,242.0,248.0,244.48416137695312,33454500,MSFT
MSFT,2023-01-27,248.99000549316406,249.8300018310547,246.8300018310547,248.16000366210938,244.64187622070312,26498900,MSFT
MSFT,2023-01-30,244.50999450683594,245.60000610351562,242.1999969482422,242.7100067138672,239.2691650390625,25867400,MSFT
MSFT,2023-01-31,243.4499969482422,247.9499969482422,242.9499969482422,247.80999755859375,244.29684448242188,26541100,MSFT
MSFT,2023-02-01,248.0,255.17999267578125,245.47000122070312,252.75,249.1667938232422,31259900,MSFT
MSFT,2023-02-02,258.82000732421875,264.69000244140625,257.25,264.6000061035156,260.84881591796875,39940400,MSFT
MSFT,2023-02-03,259.5400085449219,264.20001220703125,257.1000061035156,258.3500061035156,254.6874237060547,29077300,MSFT
MSFT,2023-02-06,257.44000244140625,258.29998779296875,254.77999877929688,256.7699890136719,253.1298065185547,22518000,MSFT
MSFT,2023-02-07,260.5299987792969,268.7699890136719,260.0799865722656,267.55999755859375,263.766845703125,50841400,MSFT
MSFT,2023-02-08,273.20001220703125,276.760009765625,266.2099914550781,266.7300109863281,262.9486083984375,54686000,MSFT
MSFT,2023-02-09,273.79998779296875,273.9800109863281,262.79998779296875,263.6199951171875,259.8827209472656,42375100,MSFT
MSFT,2023-02-10,261.5299987792969,264.0899963378906,260.6600036621094,263.1000061035156,259.3701171875,25818500,MSFT
MSFT,2023-02-13,267.6400146484375,274.6000061035156,267.1499938964844,271.32000732421875,267.4735412597656,44630900,MSFT
MSFT,2023-02-14,272.6700134277344,274.9700012207031,269.2799987792969,272.1700134277344,268.3115234375,37047900,MSFT
MSFT,2023-02-15,268.32000732421875,270.7300109863281,266.17999267578125,269.32000732421875,266.1669006347656,28922400,MSFT
MSFT,2023-02-16,264.0199890136719,266.739990234375,261.8999938964844,262.1499938964844,259.08087158203125,29603600,MSFT
MSFT,2023-02-17,259.3900146484375,260.0899963378906,256.0,258.05999755859375,255.03871154785156,30000100,MSFT
MSFT,2023-02-21,254.47999572753906,255.49000549316406,251.58999633789062,252.6699981689453,249.7118682861328,28397400,MSFT
MSFT,2023-02-22,254.08999633789062,254.33999633789062,250.33999633789062,251.50999450683594,248.56539916992188,22491100,MSFT
MSFT,2023-02-23,255.55999755859375,256.8399963378906,250.47999572753906,254.77000427246094,251.78724670410156,29219100,MSFT
MSFT,2023-02-24,249.9600067138672,251.0,248.10000610351562,249.22000122070312,246.30221557617188,24990900,MSFT
MSFT,2023-02-27,252.4600067138672,252.82000732421875,249.38999938964844,250.16000366210938,247.23123168945312,21190000,MSFT
MSFT,2023-02-28,249.07000732421875,251.49000549316406,248.72999572753906,249.4199981689453,246.49989318847656,22491000,MSFT
MSFT,2023-03-01,250.75999450683594,250.92999267578125,245.7899932861328,246.27000427246094,243.38677978515625,27565300,MSFT
MSFT,2023-03-02,246.5500030517578,251.39999389648438,245.61000061035156,251.11000061035156,248.17010498046875,24808200,MSFT
MSFT,2023-03-03,252.19000244140625,255.6199951171875,251.38999938964844,255.2899932861328,252.3011474609375,30760100,MSFT
MSFT,2023-03-06,256.42999267578125,260.1199951171875,255.97999572753906,256.8699951171875,253.86264038085938,24109800,MSFT
MSFT,2023-03-07,256.29998779296875,257.69000244140625,253.38999938964844,254.14999389648438,251.1745147705078,21473200,MSFT
MSFT,2023-03-08,254.0399932861328,254.5399932861328,250.80999755859375,253.6999969482422,250.7297821044922,17340200,MSFT
MSFT,2023-03-09,255.82000732421875,259.55999755859375,251.5800018310547,252.32000732421875,249.36595153808594,26653400,MSFT
MSFT,2023-03-10,251.0800018310547,252.7899932861328,247.60000610351562,248.58999633789062,245.67959594726562,28333900,MSFT
MSFT,2023-03-13,247.39999389648438,257.9100036621094,245.72999572753906,253.9199981689453,250.94720458984375,33339700,MSFT
MSFT,2023-03-14,256.75,261.07000732421875,255.86000061035156,260.7900085449219,257.73681640625,33620300,MSFT
MSFT,2023-03-15,259.9800109863281,266.4800109863281,259.2099914550781,265.44000244140625,262.3323059082031,46028000,MSFT
MSFT,2023-03-16,265.2099914550781,276.55999755859375,263.2799987792969,276.20001220703125,272.96636962890625,54768800,MSFT
MSFT,2023-03-17,278.260009765625,283.3299865722656,276.32000732421875,279.42999267578125,276.15850830078125,69527400,MSFT
MSFT,2023-03-20,276.9800109863281,277.4800109863281,269.8500061035156,272.2300109863281,269.0428466796875,43466600,MSFT
MSFT,2023-03-21,274.8800048828125,275.0,269.5199890136719,273.7799987792969,270.57464599609375,34558700,MSFT
MSFT,2023-03-22,273.3999938964844,281.0400085449219,272.17999267578125,272.2900085449219,269.1021423339844,34873300,MSFT
MSFT,2023-03-23,277.94000244140625,281.05999755859375,275.20001220703125,277.6600036621094,274.4092712402344,36610900,MSFT
MSFT,2023-03-24,277.239990234375,280.6300048828125,275.2799987792969,280.57000732421875,277.2851867675781,28172000,MSFT
MSFT,2023-03-27,280.5,281.4599914550781,275.5199890136719,276.3800048828125,273.14422607421875,26840200,MSFT
MSFT,2023-03-28,275.7900085449219,276.1400146484375,272.04998779296875,275.2300109863281,272.0077209472656,21878600,MSFT
MSFT,2023-03-29,278.9599914550781,281.1400146484375,278.4100036621094,280.510009765625,277.2259216308594,25087000,MSFT
MSFT,2023-03-30,284.2300109863281,284.4599914550781,281.4800109863281,284.04998779296875,280.72442626953125,25053400,MSFT
MSFT,2023-03-31,283.7300109863281,289.2699890136719,283.0,288.29998779296875,284.9246826171875,32766000,MSFT
MSFT,2023-04-03,286.5199890136719,288.2699890136719,283.95001220703125,287.2300109863281,283.86724853515625,24883300,MSFT
MSFT,2023-04-04,287.2300109863281,290.45001220703125,285.6700134277344,287.17999267578125,283.8177795410156,25824300,MSFT
MSFT,2023-04-05,285.8500061035156,287.1499938964844,282.9200134277344,284.3399963378906,281.01104736328125,22064800,MSFT
MSFT,2023-04-06,283.2099914550781,292.0799865722656,282.0299987792969,291.6000061035156,288.1860656738281,29770300,MSFT
MSFT,2023-04-10,289.2099914550781,289.6000061035156,284.7099914550781,289.3900146484375,286.001953125,23103000,MSFT
MSFT,2023-04-11,285.75,285.9800109863281,281.6400146484375,282.8299865722656,279.5187072753906,27276600,MSFT
MSFT,2023-04-12,284.7900085449219,287.010009765625,281.9599914550781,283.489990234375,280.1710205078125,27403400,MSFT
MSFT,2023-04-13,283.5899963378906,289.8999938964844,283.1700134277344,289.8399963378906,286.4466857910156,24222700,MSFT
MSFT,2023-04-14,287.0,288.4800109863281,283.69000244140625,286.1400146484375,282.7900085449219,20987900,MSFT
MSFT,2023-04-17,289.92999267578125,291.6000061035156,286.1600036621094,288.79998779296875,285.4188537597656,23836200,MSFT
MSFT,2023-04-18,291.57000732421875,291.760009765625,287.010009765625,288.3699951171875,284.993896484375,20161800,MSFT
MSFT,2023-04-19,285.989990234375,289.04998779296875,284.5400085449219,288.45001220703125,285.0729675292969,17150300,MSFT
MSFT,2023-04-20,285.25,289.0299987792969,285.0799865722656,286.1099853515625,282.76031494140625,23244400,MSFT
MSFT,2023-04-21,285.010009765625,286.2699890136719,283.05999755859375,285.760009765625,282.4144287109375,21676400,MSFT
MSFT,2023-04-24,282.0899963378906,284.95001220703125,278.7200012207031,281.7699890136719,278.4710998535156,26611000,MSFT
MSFT,2023-04-25,279.510009765625,281.6000061035156,275.3699951171875,275.4200134277344,272.19549560546875,45772200,MSFT
MSFT,2023-04-26,296.70001220703125,299.57000732421875,292.7300109863281,295.3699951171875,291.91192626953125,64599200,MSFT
MSFT,2023-04-27,295.9700012207031,305.20001220703125,295.25,304.8299865722656,301.26116943359375,46462600,MSFT
MSFT,2023-04-28,304.010009765625,308.92999267578125,303.30999755859375,307.260009765625,303.6627197265625,36446700,MSFT
MSFT,2023-05-01,306.9700012207031,308.6000061035156,305.1499938964844,305.55999755859375,301.9826354980469,21294100,MSFT
MSFT,2023-05-02,307.760009765625,309.17999267578125,303.9100036621094,305.4100036621094,301.8343811035156,26404400,MSFT
MSFT,2023-05-03,306.6199951171875,308.6099853515625,304.0899963378906,304.3999938964844,300.8362121582031,22360800,MSFT
MSFT,2023-05-04,306.239990234375,307.760009765625,303.3999938964844,305.4100036621094,301.8343811035156,22519900,MSFT
MSFT,2023-05-05,305.7200012207031,311.9700012207031,304.2699890136719,310.6499938964844,307.0130310058594,28181200,MSFT
MSFT,2023-05-08,310.1300048828125,310.20001220703125,306.0899963378906,308.6499938964844,305.03643798828125,21318600,MSFT
MSFT,2023-05-09,308.0,310.0400085449219,306.30999755859375,307.0,303.4057922363281,21340800,MSFT
MSFT,2023-05-10,308.6199951171875,313.0,307.6700134277344,312.30999755859375,308.653564453125,30078000,MSFT
MSFT,2023-05-11,310.1000061035156,311.1199951171875,306.260009765625,310.1099853515625,306.4793395996094,31680200,MSFT
MSFT,2023-05-12,310.54998779296875,310.6499938964844,306.6000061035156,308.9700012207031,305.3526916503906,19758100,MSFT
MSFT,2023-05-15,309.1000061035156,309.8999938964844,307.5899963378906,309.4599914550781,305.83697509765625,16336500,MSFT
MSFT,2023-05-16,309.8299865722656,313.7099914550781,309.8299865722656,311.739990234375,308.09027099609375,26730300,MSFT
MSFT,2023-05-17,312.2900085449219,314.42999267578125,310.739990234375,314.0,311.002197265625,24315000,MSFT
MSFT,2023-05-18,314.5299987792969,319.0400085449219,313.7200012207031,318.5199890136719,315.4790344238281,27276000,MSFT
MSFT,2023-05-19,316.739990234375,318.75,316.3699951171875,318.3399963378906,315.30072021484375,27529500,MSFT
MSFT,2023-05-22,318.6000061035156,322.5899963378906,318.010009765625,321.17999267578125,318.1136779785156,24115700,MSFT
MSFT,2023-05-23,320.0299987792969,322.7200012207031,315.25,315.260009765625,312.25018310546875,30797200,MSFT
MSFT,2023-05-24,314.7300109863281,316.5,312.6099853515625,313.8500061035156,310.8536376953125,23384900,MSFT
MSFT,2023-05-25,323.239990234375,326.8999938964844,320.0,325.9200134277344,322.80841064453125,43301700,MSFT
MSFT,2023-05-26,324.0199890136719,333.3999938964844,323.8800048828125,332.8900146484375,329.7118835449219,36630600,MSFT
MSFT,2023-05-30,335.2300109863281,335.739990234375,330.5199890136719,331.2099914550781,328.0478820800781,29503100,MSFT
MSFT,2023-05-31,332.2900085449219,335.94000244140625,327.3299865722656,328.3900146484375,325.25482177734375,45950600,MSFT
MSFT,2023-06-01,325.92999267578125,333.5299987792969,324.7200012207031,332.5799865722656,329.4048156738281,26773900,MSFT
MSFT,2023-06-02,334.25,337.5,332.54998779296875,335.3999938964844,332.1978759765625,25864000,MSFT
MSFT,2023-06-05,335.2200012207031,338.55999755859375,334.6600036621094,335.94000244140625,332.73272705078125,21307100,MSFT
MSFT,2023-06-06,335.3299865722656,335.3699951171875,332.1700134277344,333.67999267578125,330.4942932128906,20396200,MSFT
MSFT,2023-06-07,331.6499938964844,334.489990234375,322.5,323.3800048828125,320.29266357421875,40717100,MSFT
MSFT,2023-06-08,323.94000244140625,326.6400146484375,323.3500061035156,325.260009765625,322.1546936035156,23277700,MSFT
MSFT,2023-06-09,324.989990234375,329.989990234375,324.4100036621094,326.7900085449219,323.6701354980469,22514900,MSFT
MSFT,2023-06-12,328.5799865722656,332.1000061035156,325.1600036621094,331.8500061035156,328.6817932128906,24260300,MSFT
MSFT,2023-06-13,334.4700012207031,336.9800109863281,330.3900146484375,334.2900085449219,331.0985107421875,22951300,MSFT
MSFT,2023-06-14,334.3399963378906,339.0400085449219,332.80999755859375,337.3399963378906,334.1193542480469,26003800,MSFT
MSFT,2023-06-15,337.4800109863281,349.8399963378906,337.20001220703125,348.1000061035156,344.7766418457031,38899100,MSFT
MSFT,2023-06-16,351.32000732421875,351.4700012207031,341.95001220703125,342.3299865722656,339.0617370605469,46533600,MSFT
MSFT,2023-06-20,339.30999755859375,342.0799865722656,335.8599853515625,338.04998779296875,334.82257080078125,26375400,MSFT
MSFT,2023-06-21,336.3699951171875,337.7300109863281,332.07000732421875,333.55999755859375,330.3754577636719,25117800,MSFT
MSFT,2023-06-22,334.1199951171875,340.1199951171875,333.3399963378906,339.7099914550781,336.4667053222656,23556800,MSFT
MSFT,2023-06-23,334.3599853515625,337.9599914550781,333.45001220703125,335.0199890136719,331.8215026855469,23084700,MSFT
MSFT,2023-06-26,333.7200012207031,336.1099853515625,328.489990234375,328.6000061035156,325.46282958984375,21520600,MSFT
MSFT,2023-06-27,331.8599853515625,336.1499938964844,329.29998779296875,334.57000732421875,331.37579345703125,24354100,MSFT
MSFT,2023-06-28,334.6600036621094,337.9800109863281,333.80999755859375,335.8500061035156,332.64361572265625,20259500,MSFT
MSFT,2023-06-29,334.7099914550781,336.1099853515625,332.6199951171875,335.04998779296875,331.8512268066406,16997000,MSFT
MSFT,2023-06-30,337.75,342.7300109863281,337.20001220703125,340.5400085449219,337.288818359375,26823800,MSFT
MSFT,2023-07-03,339.19000244140625,340.8999938964844,336.57000732421875,337.989990234375,334.7631530761719,12508700,MSFT
MSFT,2023-07-05,335.0899963378906,341.6499938964844,334.7300109863281,338.1499938964844,334.921630859375,18172400,MSFT
MSFT,2023-07-06,337.29998779296875,342.989990234375,335.5,341.2699890136719,338.0118408203125,28161200,MSFT
MSFT,2023-07-07,339.32000732421875,341.7900085449219,337.0,337.2200012207031,334.00048828125,21185300,MSFT
MSFT,2023-07-10,334.6000061035156,335.2300109863281,327.5899963378906,331.8299865722656,328.6619873046875,32791400,MSFT
MSFT,2023-07-11,331.05999755859375,332.8599853515625,327.0,332.4700012207031,329.2958679199219,26698200,MSFT
MSFT,2023-07-12,336.6000061035156,341.6499938964844,335.6700134277344,337.20001220703125,333.9806823730469,29995300,MSFT
MSFT,2023-07-13,339.55999755859375,343.739990234375,339.0199890136719,342.6600036621094,339.3885803222656,20567200,MSFT
MSFT,2023-07-14,347.5899963378906,351.42999267578125,344.30999755859375,345.239990234375,341.9439392089844,28302200,MSFT
MSFT,2023-07-17,345.67999267578125,346.989990234375,342.20001220703125,345.7300109863281,342.42926025390625,20363900,MSFT
MSFT,2023-07-18,345.8299865722656,366.7799987792969,342.1700134277344,359.489990234375,356.0578918457031,64872700,MSFT
MSFT,2023-07-19,361.75,362.4599914550781,352.44000244140625,355.0799865722656,351.69000244140625,39732900,MSFT
MSFT,2023-07-20,353.57000732421875,357.9700012207031,345.3699951171875,346.8699951171875,343.558349609375,33778400,MSFT
MSFT,2023-07-21,349.1499938964844,350.29998779296875,339.8299865722656,343.7699890136719,340.48797607421875,69368900,MSFT
MSFT,2023-07-24,345.8500061035156,346.9200134277344,342.30999755859375,345.1099853515625,341.815185546875,26678100,MSFT
MSFT,2023-07-25,347.1099853515625,351.8900146484375,345.07000732421875,350.9800109863281,347.629150390625,41637700,MSFT
MSFT,2023-07-26,341.44000244140625,344.6700134277344,333.1099853515625,337.7699890136719,334.5452575683594,58383700,MSFT
MSFT,2023-07-27,340.4800109863281,341.3299865722656,329.04998779296875,330.7200012207031,327.56256103515625,39635300,MSFT
MSFT,2023-07-28,333.6700134277344,340.010009765625,333.1700134277344,338.3699951171875,335.1395263671875,28484900,MSFT
MSFT,2023-07-31,336.9200134277344,337.70001220703125,333.3599853515625,335.9200134277344,332.71295166015625,25446000,MSFT
MSFT,2023-08-01,335.19000244140625,338.5400085449219,333.70001220703125,336.3399963378906,333.12890625,18311900,MSFT
MSFT,2023-08-02,333.6300048828125,333.6300048828125,326.3599853515625,327.5,324.3733215332031,27761300,MSFT
MSFT,2023-08-03,326.0,329.8800048828125,325.95001220703125,326.6600036621094,323.5413513183594,18253700,MSFT
MSFT,2023-08-04,331.8800048828125,335.1400146484375,327.239990234375,327.7799987792969,324.650634765625,23727700,MSFT
MSFT,2023-08-07,328.3699951171875,331.1099853515625,327.5199890136719,330.1099853515625,326.9583740234375,17741500,MSFT
MSFT,2023-08-08,326.9599914550781,328.75,323.0,326.04998779296875,322.9371643066406,22327600,MSFT
MSFT,2023-08-09,326.4700012207031,327.1099853515625,321.04998779296875,322.2300109863281,319.1536560058594,22373300,MSFT
MSFT,2023-08-10,326.0199890136719,328.260009765625,321.17999267578125,322.92999267578125,319.8469543457031,20113700,MSFT
MSFT,2023-08-11,320.260009765625,322.4100036621094,319.2099914550781,321.010009765625,317.9452819824219,24342600,MSFT
MSFT,2023-08-14,321.3900146484375,324.05999755859375,320.0799865722656,324.0400085449219,320.94635009765625,18836100,MSFT
MSFT,2023-08-15,323.0,325.0899963378906,320.8999938964844,321.8599853515625,318.78717041015625,16966300,MSFT
MSFT,2023-08-16,320.79998779296875,324.4200134277344,319.79998779296875,320.3999938964844,318.01300048828125,20698900,MSFT
MSFT,2023-08-17,320.5400085449219,321.8699951171875,316.2099914550781,316.8800048828125,314.5191955566406,21257200,MSFT
MSFT,2023-08-18,314.489990234375,318.3800048828125,311.54998779296875,316.4800109863281,314.1221923828125,24744800,MSFT
MSFT,2023-08-21,317.92999267578125,322.7699890136719,317.0400085449219,321.8800048828125,319.4819641113281,24040000,MSFT
MSFT,2023-08-22,325.5,326.0799865722656,321.4599914550781,322.4599914550781,320.0575866699219,16102000,MSFT
MSFT,2023-08-23,323.82000732421875,329.20001220703125,323.4599914550781,327.0,324.5638122558594,21166400,MSFT
MSFT,2023-08-24,332.8500061035156,332.9800109863281,319.9599914550781,319.9700012207031,317.586181640625,23281400,MSFT
MSFT,2023-08-25,321.4700012207031,325.3599853515625,318.79998779296875,322.9800109863281,320.57379150390625,21684100,MSFT
MSFT,2023-08-28,325.6600036621094,326.1499938964844,321.7200012207031,323.70001220703125,321.2883605957031,14808500,MSFT
MSFT,2023-08-29,321.8800048828125,328.9800109863281,321.8800048828125,328.4100036621094,325.96331787109375,19284600,MSFT
MSFT,2023-08-30,328.6700134277344,329.80999755859375,326.45001220703125,328.7900085449219,326.3404846191406,15222100,MSFT
MSFT,2023-08-31,329.20001220703125,330.9100036621094,326.7799987792969,327.760009765625,325.3181457519531,26411000,MSFT
MSFT,2023-09-01,331.30999755859375,331.989990234375,326.7799987792969,328.6600036621094,326.21142578125,14931200,MSFT
MSFT,2023-09-05,329.0,334.8500061035156,328.6600036621094,333.54998779296875,331.0650329589844,18553900,MSFT
MSFT,2023-09-06,333.3800048828125,334.4599914550781,330.17999267578125,332.8800048828125,330.3999938964844,17535800,MSFT
MSFT,2023-09-07,331.2900085449219,333.0799865722656,329.0299987792969,329.9100036621094,327.4521484375,18381000,MSFT
MSFT,2023-09-08,330.0899963378906,336.1600036621094,329.4599914550781,334.2699890136719,331.77960205078125,19530100,MSFT
MSFT,2023-09-11,337.239990234375,338.4200134277344,335.42999267578125,337.94000244140625,335.4223327636719,16583300,MSFT
MSFT,2023-09-12,335.82000732421875,336.7900085449219,331.4800109863281,331.7699890136719,329.2982482910156,17565500,MSFT
MSFT,2023-09-13,331.30999755859375,336.8500061035156,331.1700134277344,336.05999755859375,333.5563049316406,16544400,MSFT
MSFT,2023-09-14,339.1499938964844,340.8599853515625,336.57000732421875,338.70001220703125,336.1766357421875,20267000,MSFT
MSFT,2023-09-15,336.9200134277344,337.3999938964844,329.6499938964844,330.2200012207031,327.75982666015625,37666900,MSFT
MSFT,2023-09-18,327.79998779296875,330.3999938964844,326.3599853515625,329.05999755859375,326.60845947265625,16834200,MSFT
MSFT,2023-09-19,326.1700134277344,329.3900146484375,324.510009765625,328.6499938964844,326.2015075683594,16505900,MSFT
MSFT,2023-09-20,329.510009765625,329.5899963378906,320.510009765625,320.7699890136719,318.38018798828125,21436500,MSFT
MSFT,2023-09-21,319.260009765625,325.3500061035156,315.0,319.5299987792969,317.1494445800781,35529500,MSFT
MSFT,2023-09-22,321.32000732421875,321.45001220703125,316.1499938964844,317.010009765625,314.64825439453125,21447900,MSFT
MSFT,2023-09-25,316.5899963378906,317.6700134277344,315.0,317.5400085449219,315.1742858886719,17836000,MSFT
MSFT,2023-09-26,315.1300048828125,315.8800048828125,310.0199890136719,312.1400146484375,309.8145446777344,26297600,MSFT
MSFT,2023-09-27,312.29998779296875,314.29998779296875,309.69000244140625,312.7900085449219,310.45965576171875,19410100,MSFT
MSFT,2023-09-28,310.989990234375,315.4800109863281,309.45001220703125,313.6400146484375,311.3033752441406,19683600,MSFT
MSFT,2023-09-29,317.75,319.4700012207031,314.9800109863281,315.75,313.3976135253906,24140300,MSFT
MSFT,2023-10-02,316.2799987792969,321.8900146484375,315.17999267578125,321.79998779296875,319.40252685546875,20570000,MSFT
MSFT,2023-10-03,320.8299865722656,321.3900146484375,311.2099914550781,313.3900146484375,311.0552062988281,21033500,MSFT
MSFT,2023-10-04,314.0299987792969,320.0400085449219,314.0,318.9599914550781,316.5837097167969,20720100,MSFT
MSFT,2023-10-05,319.0899963378906,319.9800109863281,314.8999938964844,319.3599853515625,316.9806823730469,16965600,MSFT
MSFT,2023-10-06,316.54998779296875,329.19000244140625,316.29998779296875,327.260009765625,324.8218688964844,25645500,MSFT
MSFT,2023-10-09,324.75,330.29998779296875,323.17999267578125,329.82000732421875,327.36279296875,19891200,MSFT
MSFT,2023-10-10,330.9599914550781,331.1000061035156,327.6700134277344,328.3900146484375,325.9434509277344,20557100,MSFT
MSFT,2023-10-11,331.2099914550781,332.82000732421875,329.1400146484375,332.4200134277344,329.9434509277344,20063200,MSFT
MSFT,2023-10-12,330.57000732421875,333.6300048828125,328.7200012207031,331.1600036621094,328.69281005859375,19313100,MSFT
MSFT,2023-10-13,332.3800048828125,333.8299865722656,326.3599853515625,327.7300109863281,325.28839111328125,21072400,MSFT
MSFT,2023-10-16,331.04998779296875,336.1400146484375,330.6000061035156,332.6400146484375,330.16180419921875,22158000,MSFT
MSFT,2023-10-17,329.5899963378906,333.4599914550781,327.4100036621094,332.05999755859375,329.5860900878906,18338500,MSFT
MSFT,2023-10-18,332.489990234375,335.5899963378906,328.29998779296875,330.1099853515625,327.65057373046875,23153600,MSFT
MSFT,2023-10-19,332.1499938964844,336.8800048828125,330.9100036621094,331.32000732421875,328.8515930175781,25052100,MSFT
MSFT,2023-10-20,331.7200012207031,331.9200134277344,325.45001220703125,326.6700134277344,324.23626708984375,25012600,MSFT
MSFT,2023-10-23,325.4700012207031,332.7300109863281,324.3900146484375,329.32000732421875,326.8665466308594,24374700,MSFT
MSFT,2023-10-24,331.29998779296875,331.8399963378906,327.6000061035156,330.5299987792969,328.0675354003906,31153600,MSFT
MSFT,2023-10-25,345.0199890136719,346.20001220703125,337.6199951171875,340.6700134277344,338.1319885253906,55053800,MSFT
MSFT,2023-10-26,340.5400085449219,341.6300048828125,326.94000244140625,327.8900146484375,325.4471740722656,37828500,MSFT
MSFT,2023-10-27,330.42999267578125,336.7200012207031,328.3999938964844,329.80999755859375,327.3528747558594,29856500,MSFT
MSFT,2023-10-30,333.4100036621094,339.45001220703125,331.8299865722656,337.30999755859375,334.7969970703125,22828100,MSFT
MSFT,2023-10-31,338.8500061035156,339.0,334.69000244140625,338.1099853515625,335.59100341796875,20265300,MSFT
MSFT,2023-11-01,339.7900085449219,347.4200134277344,339.6499938964844,346.07000732421875,343.4917297363281,28158800,MSFT
MSFT,2023-11-02,347.239990234375,348.8299865722656,344.7699890136719,348.32000732421875,345.7249755859375,24348100,MSFT
MSFT,2023-11-03,349.6300048828125,354.3900146484375,347.3299865722656,352.79998779296875,350.1716003417969,23624000,MSFT
MSFT,2023-11-06,353.45001220703125,357.5400085449219,353.3500061035156,356.5299987792969,353.873779296875,23828300,MSFT
MSFT,2023-11-07,359.3999938964844,362.4599914550781,357.6300048828125,360.5299987792969,357.8440246582031,25833900,MSFT
